release,year,position,title,artist
20090816,20090816,,6, Oklahoma City  OK
20090816,20090816,,7.8, Auberry  CA
20090816,20090816,,9.3, Londonderry  NH
20090816,20090816,,8.6, Franklin  NY
20090816,20090816,,8.6, Franklin  NY
20090816,20090816,,8.3, Saugus  CA
20090816,20090816,,8.4, Phoenix  AZ
20090816,20090816,,7.3, Van Nuys  CA
20090816,20090816,,9.1, Charlton  MA
20090816,20090816,,13.5, Stanwood  MI
20090816,20090816,,8.9, Britt  MN
20090816,20090816,,7.1, Saginaw/Azle  TX
20090817,20090817,,8.4, Goodyear  AZ
20090817,20090817,,8.8, Haleiwa  HI
20090817,20090817,,7.7, Marysville  OH
20090817,20090817,,6.5, Lithia Springs  GA
20090817,20090817,,10.1, Lincoln City  OR
20090817,20090817,,10.8, Mesa  AZ
20090818,20090818,,9, Omaha  NE
20090818,20090818,,7.3, Lanesville  IN
20090818,20090818,,6.8, Fresno  CA
20090818,20090818,,8.7, Sedro Woolley  WA
20090818,20090818,,8.1, Englewood  CO
20090818,20090818,,8.2, Land O&apos;Lakes  FL
20090818,20090818,,9.5, Orient  ME
20090818,20090818,,8.3, Lake Forest Park  WA
20090818,20090818,,8.7, Sedro Woolley  WA
20090818,20090818,,8.6, Navarre Beach  FL
20090819,20090819,,6.6, Wheeling  IL
20090819,20090819,,8.9, Tallahassee area  FL
20090819,20090819,,7.6, Gentry  AR
20090819,20090819,,8.5, Leeds (UK/England)  RI
20090819,20090819,,6.8, Albuquerque  NM
20090819,20090819,,8.9, Escondido  CA
20090819,20090819,,13.6, California (central part)  CA
20090819,20090819,,9.2, Chicago  IL
20090819,20090819,,9.2, Chicago  IL
20090819,20090819,,9.6, Vale  OR
20090819,20090819,,9.8, Washington  D.C.  DC
20090819,20090819,,8.6, Panoche  CA
20090819,20090819,,9.5, Weeki Wachee  FL
20090819,20090819,,6.7, Westminster  MD
20090819,20090819,,8.8, Perryville  NY
20090819,20090819,,9.6, Vale  OR
20090820,20090820,,5.8, Salt Lake City  UT
20090820,20090820,,7.8, Boynton Beach  FL
20090820,20090820,,5.9, Singers Glen  VA
20090820,20090820,,9.8, San Leandro  CA
20090820,20090820,,7, Valdosta  GA
20090820,20090820,,7.2, Springfield  CO
20090820,20090820,,8.2, Florence  MT
20090820,20090820,,10.1, Keene  NH
20090820,20090820,,8.2, Fairfield  CT
20090820,20090820,,9.2, Palatine  IL
20090820,20090820,,7.4, West Chester  PA
20090820,20090820,,8, Normal  IL
20090820,20090820,,9.4, Parrish  FL
20090820,20090820,,11.2, Palo Alto (assumed location)  CA
20090820,20090820,,8.8, Haleiwa  HI
20090820,20090820,,5.4, Miami Beach  FL
20090821,20090821,,6.8, Mahwah  NJ
20090821,20090821,,6.2, Abilene  TX
20090821,20090821,,8.5, Simi Valley  CA
20090821,20090821,,5.5, New York City (Brooklyn)  NY
20090821,20090821,,7.8, Lafayette  IN
20090821,20090821,,6.7, Lubbock  TX
20090821,20090821,,4.6, Greenville  KY
20090821,20090821,,11.8, Brighton  MI
20090821,20090821,,7.5, Mandan  ND
20090821,20090821,,8.3, Freeport  NY
20090821,20090821,,8.5, Sandusky  OH
20090821,20090821,,8.8, Macomb Twp  MI
20090821,20090821,,16.3, Reno  NV
20090822,20090822,,9.4, Austin  TX
20090822,20090822,,8.3, Allendale  MI
20090822,20090822,,7.7, Jacksonville  FL
20090822,20090822,,8.7, San Jose  CA
20090822,20090822,,12.4, Warm Springs  MT
20090822,20090822,,8.9, San Diego  CA
20090822,20090822,,9.5, Russellville  AR
20090822,20090822,,5.3, Flowery Branch  GA
20090822,20090822,,8.3, Rancho Cucamonga  CA
20090822,20090822,,7.8, Annandale  MN
20090822,20090822,,8.9, Hoxeyville  MI
20090822,20090822,,9.9, Liverpool  NY
20090822,20090822,,8.5, Rapid City  SD
20090822,20090822,,6.8, Fresno  CA
20090823,20090823,,8.8, Minneapolis  MN
20090823,20090823,,7.9, Cincinnati  OH
20090823,20090823,,7.2, Wallingford  CT
20090823,20090823,,9.9, Fairfield  IA
20090823,20090823,,10, Portland  OR
20090823,20090823,,8.9, San Diego  CA
20090823,20090823,,8.3, Tustin  CA
20090823,20090823,,8.6, Spanish Fort  AL
20090823,20090823,,9.2, Santa Rosa  CA
20090823,20090823,,5.8, Palos  IL
20090823,20090823,,9.2, Santa Rosa  CA
20090823,20090823,,6.6, Winfield (5 mi South of)  KS
20090823,20090823,,9.5, Greenwich  CT
20090823,20090823,,8.9, San Diego  CA
20090823,20090823,,9.2, Chicago  IL
20090823,20090823,,11.5, Little Compton  RI
20090823,20090823,,9.2, Santa Rosa  CA
20090823,20090823,,8.8, Garden Prairie  IL
20090823,20090823,,6.7, Dallas  TX
20090824,20090824,,7.8, Lafayette  IN
20090824,20090824,,9.9, Parker  CO
20090824,20090824,,6.6, Proctorville  OH
20090824,20090824,,11.2, La Mesa  CA
20090824,20090824,,5.8, Auburn  WA
20090824,20090824,,8.3, Bell  CA
20090824,20090824,,11.8, Neenah  WI
20090824,20090824,,7.3, Modesto  CA
20090824,20090824,,8.3, Burien  WA
20090824,20090824,,8.7, Hillsboro  OH
20090824,20090824,,5.4, Kingston  AR
20090824,20090824,,7.3, Athens  OH
20090824,20090824,,8.8, Medford (outskirts)  OR
20090824,20090824,,6.3, New York City (Staten Island)  NY
20090824,20090824,,8, San Antonio  TX
20090825,20090825,,8.3, Aliso Viejo  CA
20090825,20090825,,6.7, Beverly Beach  FL
20090825,20090825,,11.2, Carmichael  CA
20090825,20090825,,7.3, Saint Paul  MN
20090825,20090825,,11.5, Kilauea  HI
20090825,20090825,,11.2, Carmichael  CA
20090825,20090825,,4.9, Delle  UT
20090825,20090825,,8.5, Amesbury (past)  MA
20090825,20090825,,8.5, Amesbury (past)  MA
20090825,20090825,,9.2, Corona  CA
20090825,20090825,,7.9, Meriden  CT
20090826,20090826,,7.3, Modesto  CA
20090826,20090826,,5.6, Douglasville  GA
20090826,20090826,,6.8, Clovis  CA
20090826,20090826,,4.1, Lawton  OK
20090826,20090826,,11, Wailua  HI
20090827,20090827,,13.7, Green Bay  WI
20090827,20090827,,7.3, Modesto  CA
20090827,20090827,,4.1, Parkersburg  WV
20090827,20090827,,9.8, Woodinville  WA
20090827,20090827,,9.5, Wheaton  IL
20090827,20090827,,13, San Rafael  CA
20090827,20090827,,6.9, Farmington  MO
20090827,20090827,,4.7, El Paso (east side)  TX
20090827,20090827,,8.9, San Diego  CA
20090827,20090827,,6.9, Hillsborough  NJ
20090827,20090827,,8.9, Wellington  NV
20090827,20090827,,6.4, Lindsay  TX
20090827,20090827,,11.3, Camas  WA
20090827,20090827,,7.7, Niagara Falls  NY
20090827,20090827,,7.6, Brookville  IN
20090828,20090828,,7.1, Houston  TX
20090828,20090828,,7.5, North Platte  NE
20090828,20090828,,8.7, Spokane Valley  WA
20090828,20090828,,8.7, Spokane Valley  WA
20090828,20090828,,7.2, Ventura  IA
20090828,20090828,,7.9, Anchorage  AK
20090828,20090828,,5, Gallatin  TN
20090828,20090828,,11.2, Westlake Village  CA
20090828,20090828,,5, Memphis  TN
20090828,20090828,,10.1, Trout Lake (rural Washington)  WA
20090828,20090828,,10.3, Albany  NY
20090828,20090828,,8.3, Rolling Hills  CA
20090828,20090828,,9.4, Kure Beach  NC
20090828,20090828,,7.1, Trenton  NJ
20090829,20090829,,6.9, Boca Raton  FL
20090829,20090829,,11.1, North Adams  MA
20090829,20090829,,7.3, Huntersville  NC
20090829,20090829,,8.3, Lake Worth  FL
20090829,20090829,,6.9, Frankton  IN
20090829,20090829,,9.9, Arvada  CO
20090829,20090829,,9.2, Hayward  CA
20090829,20090829,,8.3, La Palma  CA
20090829,20090829,,5.5, New York City (Brooklyn)  NY
20090829,20090829,,5.5, Newcastle upon Tyne (UK/England) 
20090829,20090829,,6.2, Towanda  KS
20090829,20090829,,11.5, Boulder City  NV
20090829,20090829,,9.8, San Leandro  CA
20090829,20090829,,9, Eugene  OR
20090829,20090829,,8.2, Faribault  MN
20090829,20090829,,11.4, Wellfleet  MA
20090829,20090829,,8.9, San Diego  CA
20090829,20090829,,9.2, Bloomingdale  IL
20090830,20090830,,5.4, Gravette  AR
20090830,20090830,,7.4, Newport  OR
20090830,20090830,,8.3, Cedar Glen  CA
20090830,20090830,,8.7, Bound Brook  NJ
20090830,20090830,,9.6, River Falls  WI
20090830,20090830,,8.6, Greenville  NY
20090830,20090830,,6.2, Haysville  KS
20090830,20090830,,9.5, Clarendon Hills  IL
20090830,20090830,,5.8, Cordova  IL
20090830,20090830,,12.9, Mountain Ranch  CA
20090830,20090830,,6.2, Dawn  VA
20090831,20090831,,8.9, Scottsbluf  NE
20090831,20090831,,9.9, Missoula  MT
20090831,20090831,,8.8, Minneapolis  MN
20090831,20090831,,6.5, Tuscaloosa  AL
20090831,20090831,,9.2, Yankeetown  FL
20090831,20090831,,13.5, Iron Mountain  MI
20090831,20090831,,4.9, Leeds  UT
20090831,20090831,,8.9, Escondido  CA
20090831,20090831,,8.9, Escondido  CA
20090831,20090831,,5.8, Franklin  TN
20090901,20090901,,8.2, Toledo  OH
20090901,20090901,,6.3, Mineral Wells  TX
20090901,20090901,,8.6, Peotone  IL
20090901,20090901,,10.1, Centerville  MA
20090901,20090901,,13, Sausalito  CA
20090901,20090901,,6.3, Muncie  IN
20090901,20090901,,6.2, Ararat  VA
20090901,20090901,,7.1, Columbus  OH
20090902,20090902,,9.3, Cedar Rapids  IA
20090902,20090902,,7.6, Keokuk  IA
20090902,20090902,,8.2, Norwalk  CT
20090902,20090902,,7.3, Charlotte  NC
20090902,20090902,,9.5, Grand Junction  CO
20090902,20090902,,7.9, Skaneateles  NY
20090902,20090902,,9.5, Fruita  CO
20090902,20090902,,6.2, Westfield  IN
20090902,20090902,,5.1, Rock Hill  SC
20090902,20090902,,8.5, Springfield  OR
20090902,20090902,,3.3, Antioch  TN
20090902,20090902,,6.7, Zachary  LA
20090902,20090902,,9.3, Aurora  IL
20090902,20090902,,7.3, Los Angeles  CA
20090902,20090902,,7.3, Butler  MO
20090902,20090902,,11.8, Healdsburg  CA
20090903,20090903,,6.2, Radford  VA
20090903,20090903,,4.5, Atlanta  GA
20090903,20090903,,8.3, Seattle  WA
20090903,20090903,,6.6, North Babylon  NY
20090903,20090903,,9.4, Rio Vista  CA
20090903,20090903,,8.5, Everett  WA
20090903,20090903,,8.6, Ashburn  GA
20090903,20090903,,8.4, Tampa  FL
20090903,20090903,,7.3, Los Angeles  CA
20090903,20090903,,8.9, San Diego  CA
20090903,20090903,,8.9, Healy  AK
20090903,20090903,,6.1, Lexington  KY
20090903,20090903,,8.1, Bethlehem  PA
20090904,20090904,,9.5, Lombard  IL
20090904,20090904,,6.6, Midlothian  VA
20090904,20090904,,10.1, Davenport/Reardan  WA
20090904,20090904,,7.5, Vandalia  OH
20090904,20090904,,5.8, Princeton  TX
20090904,20090904,,7.7, Seven Hills  OH
20090904,20090904,,5.4, Maysville  OK
20090904,20090904,,13.3, Apple River  IL
20090905,20090905,,7.3, Glendora  CA
20090905,20090905,,5.8, Sandy  UT
20090905,20090905,,8.7, Corpus Christi  TX
20090905,20090905,,9, Riverside  IA
20090905,20090905,,5.4, Hendersonville  NC
20090905,20090905,,9.7, Monroe  OH
20090905,20090905,,6.7, Rochester (Greece)  NY
20090905,20090905,,9.9, Aurora  CO
20090905,20090905,,11.2, Fair Oaks  CA
20090905,20090905,,7.2, Terre Haute  IN
20090905,20090905,,8.7, Newark  DE
20090905,20090905,,10.9, Bangor  ME
20090905,20090905,,7.9, Harrison Twp.  MI
20090905,20090905,,6, Lake gGaston  NC
20090905,20090905,,5.6, Lodi  NJ
20090905,20090905,,6.3, Penfield  PA
20090905,20090905,,10.1, Spokane (near)  WA
20090905,20090905,,12.3, La Crosse  WI
20090906,20090906,,5.4, Miami  FL
20090906,20090906,,6.4, Mooresville  NC
20090906,20090906,,5.8, McAllen  TX
20090906,20090906,,8.9, Escondido  CA
20090906,20090906,,7.3, Saint Paul  MN
20090906,20090906,,8.6, Port Saint Lucie  FL
20090906,20090906,,6.3, Graford  TX
20090906,20090906,,11.8, Harrisville  MI
20090906,20090906,,9.2, Macomb  IL
20090906,20090906,,7.7, Lockport  NY
20090906,20090906,,7.9, Newton  IA
20090907,20090907,,8.1, Mountain Home  AR
20090907,20090907,,6.8, Colorado Springs  CO
20090907,20090907,,8, Chicopee  MA
20090907,20090907,,12.5, Wausau  WI
20090907,20090907,,8.7, San Jose  CA
20090907,20090907,,8.8, Grosse Pointe  MI
20090907,20090907,,6.5, Spring Hill  FL
20090907,20090907,,8.3, Montrose  CA
20090907,20090907,,10.9, Wells  ME
20090907,20090907,,8.2, Fairfield/Bridgeport  CT
20090907,20090907,,8.7, San Jose  CA
20090907,20090907,,8.7, San Jose  CA
20090907,20090907,,12.6, Antonito (30 miles East of my location)  CO
20090907,20090907,,6.8, Naples  FL
20090907,20090907,,7.3, Conneaut  OH
20090907,20090907,,7.3, Geneva  OH
20090907,20090907,,9.4, Ukiah  OR
20090908,20090908,,7.7, Carbondale  IL
20090908,20090908,,7.3, Los Angeles  CA
20090908,20090908,,7, Kennewick  WA
20090908,20090908,,8.5, Newbury Park  CA
20090908,20090908,,7.2, McKinney  TX
20090908,20090908,,9.9, Thornton  CO
20090908,20090908,,8, Dearborn Heights  MI
20090908,20090908,,7.1, Timonium  MD
20090908,20090908,,7.4, Coppell  TX
20090908,20090908,,10.1, Eleva  WI
20090908,20090908,,14, Anaconda  MT
20090908,20090908,,7.9, Hamburg  NY
20090908,20090908,,8.4, Jackson  MI
20090908,20090908,,14.1, Millington  MI
20090908,20090908,,10.8, Roseville  CA
20090908,20090908,,8.3, Paradise  CA
20090908,20090908,,7.5, Holland  MI
20090908,20090908,,7.3, Saint Charles  MO
20090908,20090908,,4.5, Franklin Parl  IL
20090908,20090908,,10, Portland  OR
20090908,20090908,,6.7, Indianapolis  IN
20090908,20090908,,8.6, Muscatine  IA
20090908,20090908,,10, Tigard  OR
20090908,20090908,,6.9, Boca Raton  FL
20090908,20090908,,9.9, Littleton  CO
20090908,20090908,,8.7, Santa Clara  CA
20090908,20090908,,8.9, Tuba City  AZ
20090908,20090908,,8.1, Eaton  IN
20090908,20090908,,8.7, Isanti  MN
20090908,20090908,,12.6, Peonia  CO
20090908,20090908,,12.3, La Crosse  WI
20090908,20090908,,9.4, North Topsail  NC
20090908,20090908,,10.3, Lincoln  NE
20090908,20090908,,11.8, Oxford  MI
20090908,20090908,,7.8, Ely  MN
20090909,20090909,,9.9, Denver  CO
20090909,20090909,,6.6, Fort Worth  TX
20090909,20090909,,10.5, Colebrook  NH
20090909,20090909,,8, South Elgin  IL
20090909,20090909,,9.4, Boyne City  MI
20090909,20090909,,6.6, Hicksville  NY
20090909,20090909,,8.5, Ames  IA
20090909,20090909,,6.3, Wolf Point  MT
20090909,20090909,,7.7, Poughquag  NY
20090909,20090909,,8.5, Haverhill  MA
20090909,20090909,,3.7, Franklin County  AL
20090909,20090909,,6.4, Columbia  MO
20090909,20090909,,13.5, Fountain  MI
20090909,20090909,,10.9, Lyman  ME
20090909,20090909,,10.8, Lower Lake  CA
20090909,20090909,,12.6, Broomfield?Lafayette  CO
20090909,20090909,,8.4, Holland  OH
20090909,20090909,,10, Mesquite  NV
20090909,20090909,,13.4, Mountain  WI
20090909,20090909,,9.6, Elkton  OR
20090909,20090909,,7.9, Albion  MI
20090909,20090909,,8.1, Akron  OH
20090909,20090909,,4.6, Birmingham  AL
20090910,20090910,,8.2, Emmett  ID
20090910,20090910,,8.8, Youngsville  NY
20090910,20090910,,11.2, Hayward  WI
20090910,20090910,,7.5, Hamilton  OH
20090910,20090910,,5.6, Mesa (NNE of)  AZ
20090910,20090910,,7.9, Providence  CT
20090911,20090911,,10.4, Wesley Chapel  FL
20090911,20090911,,8.3, Gig Harbor  WA
20090911,20090911,,7, Vancouver  WA
20090911,20090911,,10, Gresham  OR
20090911,20090911,,5.6, Lyman  SC
20090911,20090911,,9.2, Chicago  IL
20090911,20090911,,7.3, Burbank  CA
20090911,20090911,,8.7, Spokane  WA
20090911,20090911,,7.6, Enumclaw  WA
20090911,20090911,,10.1, Paysayten Wilderness  WA
20090911,20090911,,9.5, Paw Paw  MI
20090911,20090911,,7.1, Horseshoe Beach  FL
20090912,20090912,,7.6, Parma  OH
20090912,20090912,,8.8, Inver Grove Heights  MN
20090912,20090912,,7, Kelso  WA
20090912,20090912,,7.3, Encino  CA
20090912,20090912,,8.3, Edmonds  WA
20090912,20090912,,9.1, Brookfield  WI
20090912,20090912,,10.8, Auburn  CA
20090912,20090912,,7, Ridgecrest  CA
20090912,20090912,,8.8, Port Angeles  WA
20090912,20090912,,7.5, Miamisburg  OH
20090912,20090912,,9.2, Corona  CA
20090912,20090912,,5.5, Florissant  MO
20090912,20090912,,7.8, Dorr  MI
20090912,20090912,,7, Mossyrock  WA
20090912,20090912,,9.6, Shorewood  WI
20090912,20090912,,4.5, Teachey  NC
20090912,20090912,,6.8, Pleasantville  NJ
20090913,20090913,,7, Walla Walla  WA
20090913,20090913,,8.5, Everett  WA
20090913,20090913,,9.2, Chicago  IL
20090913,20090913,,11.3, Lyons  OR
20090913,20090913,,13, Manitowoc  WI
20090913,20090913,,8.7, Raritan Township  NJ
20090913,20090913,,7.3, Charlotte  NC
20090913,20090913,,7.3, Modesto  CA
20090913,20090913,,8.4, Ypsilanti  MI
20090913,20090913,,8.4, Gilbert  AZ
20090913,20090913,,8, Winthrop  WA
20090913,20090913,,7.5, Saline  MI
20090913,20090913,,7.3, Marietta  OH
20090914,20090914,,5.8, Salt Lake City  UT
20090914,20090914,,8.3, Fontana  CA
20090914,20090914,,8.4, Ann Arbor  MI
20090914,20090914,,10.9, Isle of Palms  SC
20090914,20090914,,8.9, Somersworth  NH
20090914,20090914,,9.4, Vallejo  CA
20090914,20090914,,3.7, Warrior  AL
20090914,20090914,,6.6, Chesapeake  VA
20090914,20090914,,8, Burlington  MA
20090914,20090914,,5.8, Auburn  WA
20090914,20090914,,8.4, Phoenix  AZ
20090914,20090914,,10.3, Port Byron  NY
20090914,20090914,,7.3, Meadville  PA
20090915,20090915,,10.8, Lake Havasu City  AZ
20090915,20090915,,8.2, Pensacola  FL
20090915,20090915,,9.6, Oneonta  NY
20090915,20090915,,10.9, Mount Pleasant  SC
20090915,20090915,,11.4, Loleta  CA
20090915,20090915,,9.1, Seaside  OR
20090915,20090915,,9.8, Renton  WA
20090915,20090915,,4.5, Ocean Isle Beach  NC
20090915,20090915,,8.6, Post Falls  ID
20090915,20090915,,9.3, El  Dorado Hills  CA
20090915,20090915,,5.7, Phenix City  AL
20090915,20090915,,8.3, Troy  PA
20090915,20090915,,4.5, Sunset Beach  NC
20090915,20090915,,5.1, Pass Christian  MS
20090915,20090915,,7.1, Houston  TX
20090915,20090915,,10.8, Palm Bay  FL
20090916,20090916,,7.1, Conroe  TX
20090916,20090916,,7.1, Columbus  OH
20090916,20090916,,7.3, Los Angeles  CA
20090916,20090916,,8.6, Lansing  MI
20090916,20090916,,5.6, Dothan  AL
20090916,20090916,,8.9, Asotin  WA
20090916,20090916,,11.6, Arlington  VT
20090916,20090916,,5.1, Kenova  WV
20090916,20090916,,8.4, Ajo  AZ
20090916,20090916,,8.2, Kearney  MO
20090916,20090916,,9.9, Aurora  CO
20090917,20090917,,8.5, Everett  WA
20090917,20090917,,7.9, Cincinnati  OH
20090917,20090917,,8.2, Clinton  CT
20090917,20090917,,10.5, Santa Cruz/Aptos  CA
20090917,20090917,,5.8, Greenbrook  NJ
20090917,20090917,,8.6, Brownsdale  MN
20090917,20090917,,6.9, New Haven  MO
20090917,20090917,,7.7, Williamsville  NY
20090917,20090917,,10.8, Auburn  CA
20090917,20090917,,7.5, Fairborn  OH
20090918,20090918,,9.3, Redding  CA
20090918,20090918,,7.7, Boise  ID
20090918,20090918,,7.7, Boise  ID
20090918,20090918,,8.3, Huntington Beach  CA
20090918,20090918,,9, Natrona Heights  PA
20090918,20090918,,7.7, Boise  ID
20090918,20090918,,7.7, Boise  ID
20090918,20090918,,8.9, Portsmouth  NH
20090918,20090918,,9, Corry  PA
20090918,20090918,,8.7, Hackettstown  NJ
20090918,20090918,,8.5, Freehold  NJ
20090918,20090918,,5.3, Martinsburg  WV
20090918,20090918,,7.5, Charlevoix  MI
20090918,20090918,,7.3, Preston  MO
20090918,20090918,,4.4, New Rochelle  NY
20090918,20090918,,8.2, Rockville  CT
20090918,20090918,,8.1, Hudson Beach  FL
20090919,20090919,,7.7, Newburgh  NY
20090919,20090919,,5.3, Lititz  PA
20090919,20090919,,8.5, Manalapan  NJ
20090919,20090919,,6, Luray  VA
20090919,20090919,,6.6, Harrisonburg  VA
20090919,20090919,,5.3, Lancaster  PA
20090919,20090919,,8.9, San Diego  CA
20090919,20090919,,7.4, West Chester  PA
20090919,20090919,,7.4, West Chester  PA
20090919,20090919,,7.4, West Chester  PA
20090919,20090919,,7.1, Towson  MD
20090919,20090919,,8.2, Norwalk  CT
20090919,20090919,,8.5, Neptune City  NJ
20090919,20090919,,7.8, Plumsteadville  PA
20090919,20090919,,5.9, Peculiar  MO
20090919,20090919,,8.3, Cranston  RI
20090919,20090919,,6.2, Scotch Plains  NJ
20090919,20090919,,7.2, Wallingford  CT
20090919,20090919,,7.9, Farmington  CT
20090919,20090919,,8.7, Pittstown  NJ
20090919,20090919,,9.2, Ellington  CT
20090919,20090919,,7.7, Elysburg  PA
20090919,20090919,,8.1, Glenside  PA
20090919,20090919,,6.5, Mount Penn  PA
20090919,20090919,,8.1, Plymouth Meeting  PA
20090919,20090919,,11.1, Great Barrington  MA
20090919,20090919,,8.8, Waterville  ME
20090919,20090919,,9.1, Glens Falls  NY
20090919,20090919,,6.2, Chatham  NJ
20090919,20090919,,9.5, New Milford  CT
20090919,20090919,,7.4, West Grove  PA
20090919,20090919,,10.1, Putney  VT
20090919,20090919,,7.4, North Smithfield  RI
20090919,20090919,,9.1, Whitinsville  MA
20090919,20090919,,6.5, Bernville  PA
20090919,20090919,,7.4, North Kingstown  RI
20090919,20090919,,10.6, Orwell  VT
20090919,20090919,,9.4, Wrightsville Beach  NC
20090919,20090919,,7.4, Wakefield  RI
20090919,20090919,,8.2, Canton  OH
20090919,20090919,,6.8, Burlington  NJ
20090919,20090919,,5.6, Somerset  NJ
20090919,20090919,,7.9, Bethesda  OH
20090919,20090919,,7.6, Hanover  PA
20090919,20090919,,10, Arlington  MA
20090919,20090919,,8.4, Marion  NY
20090919,20090919,,10.3, Lincoln  NE
20090919,20090919,,8.2, Trumbull  CT
20090919,20090919,,8, Independent Hill  VA
20090919,20090919,,6.1, Howell  NJ
20090919,20090919,,6.1, Howell  NJ
20090919,20090919,,8.6, Lisbon  ME
20090919,20090919,,5.7, Leesburg  VA
20090919,20090919,,8.5, Troy  NY
20090919,20090919,,6, Westover  PA
20090919,20090919,,6, Auburn  PA
20090919,20090919,,7, Abingdon  MD
20090919,20090919,,10.1, Greenfield  MA
20090919,20090919,,8.6, Fishers Island  NY
20090919,20090919,,10.8, Plainfield  NH
20090919,20090919,,8.1, Brookhaven Hamlet  NY
20090919,20090919,,9.5, Shelton  CT
20090919,20090919,,6, Millersvill  PA
20090919,20090919,,10.1, Bellingham  MA
20090919,20090919,,8.6, Parkland  WA
20090919,20090919,,8.2, Berwick  ME
20090919,20090919,,8.5, Dartmouth  MA
20090919,20090919,,7.3, Hilltown  PA
20090919,20090919,,8.5, Wareham  MA
20090919,20090919,,8.6, Joppa  MD
20090919,20090919,,7.1, Columbus  OH
20090919,20090919,,7.4, Providence  RI
20090919,20090919,,7.7, Jacksonville  FL
20090919,20090919,,9.2, Gurnee  IL
20090919,20090919,,6.6, Farmingdale  NY
20090919,20090919,,7.2, East Hampton  NY
20090919,20090919,,8.5, Long Branch  NJ
20090919,20090919,,8.1, Austintown  OH
20090919,20090919,,7.2, Lusby  MD
20090919,20090919,,7.8, Chalfont  PA
20090919,20090919,,7.2, Amagansett  NY
20090919,20090919,,6.5, Pennsburg  PA
20090919,20090919,,6.6, Boonton  NJ
20090919,20090919,,6.5, Jim Thorpe  PA
20090919,20090919,,9, Westbrook  CT
20090919,20090919,,7.2, Riverhead  NY
20090919,20090919,,7.2, Southbury  CT
20090919,20090919,,8.6, Forestburgh  NY
20090919,20090919,,8.5, Sea Girt  NJ
20090919,20090919,,7.9, Shandanken  NY
20090919,20090919,,6.1, Hyndman  PA
20090919,20090919,,9.7, Colchester  CT
20090919,20090919,,8.2, Sterling  CT
20090919,20090919,,9.5, Shawville  PA
20090919,20090919,,6.1, Beachwood  NJ
20090919,20090919,,10.1, Auburn  MA
20090919,20090919,,10.9, Lovell  ME
20090919,20090919,,7, Washington Twp (Gloucester County)  NJ
20090919,20090919,,8.8, Minneapolis  MN
20090919,20090919,,6.9, North Huntingdon  PA
20090919,20090919,,5.9, Suffolk  VA
20090919,20090919,,8, Dundalk  MD
20090919,20090919,,8, Dundalk  MD
20090919,20090919,,7.6, Evans City  PA
20090919,20090919,,6.8, Bernalillo  NM
20090919,20090919,,6.9, Kresgeville  PA
20090919,20090919,,7.9, Orangebury  NY
20090919,20090919,,9.9, Cape Elizabeth  ME
20090919,20090919,,8.3, Long Beach  NJ
20090919,20090919,,8.6, McDonough  NY
20090919,20090919,,6, Gibsonia  PA
20090919,20090919,,5.8, Hope  NJ
20090919,20090919,,7.2, Lamar  PA
20090919,20090919,,10.4, Cornwall  VT
20090919,20090919,,7.3, Brogue  PA
20090919,20090919,,8.1, Philadelphia  PA
20090919,20090919,,8, Walled Lake  MI
20090919,20090919,,4.8, Romney  WV
20090919,20090919,,8, Easton  MD
20090919,20090919,,8.9, Sanford  ME
20090919,20090919,,9, Pittsburgh  PA
20090919,20090919,,8.7, Zumbrota  MN
20090919,20090919,,8.4, Mount Jewettt  PA
20090919,20090919,,9.8, Renton  WA
20090920,20090920,,7.2, North Haven  CT
20090920,20090920,,9.9, Missoula  MT
20090920,20090920,,8.3, Anaheim  CA
20090920,20090920,,7.5, Mahanoy City  PA
20090920,20090920,,10, Duluth  MN
20090920,20090920,,8.4, Valrico  FL
20090920,20090920,,6.6, Wantagh  NY
20090920,20090920,,9, Plattsmouth  NE
20090920,20090920,,6.9, Alpharetta  GA
20090920,20090920,,7.2, Ansonia  CT
20090920,20090920,,9.7, Hudson  NH
20090920,20090920,,8.5, Highland  NY
20090920,20090920,,7.4, San Marcos  TX
20090920,20090920,,7.4, Santo  TX
20090920,20090920,,9.6, Springfield/Jasper  OR
20090920,20090920,,7.3, Modesto  CA
20090920,20090920,,9.4, Deer Isle  ME
20090920,20090920,,8.3, Porterville  CA
20090920,20090920,,7.2, Placitas  NM
20090920,20090920,,10.1, Auburn  MA
20090920,20090920,,8.2, Vernon  CT
20090920,20090920,,5.8, Lexington  NC
20090920,20090920,,9.2, Osceola to Kansas City  IA
20090921,20090921,,9.8, Renton  WA
20090921,20090921,,7.7, Bastrop  TX
20090921,20090921,,7.9, Kingwood  TX
20090921,20090921,,8.3, Seattle  WA
20090921,20090921,,8.3, Compton  CA
20090922,20090922,,8.4, Fairfield  OH
20090922,20090922,,3.7, Jackson  TN
20090922,20090922,,6.6, Benbrook  TX
20090922,20090922,,7.1, Big Bear City  CA
20090922,20090922,,7.3, Charlotte  NC
20090922,20090922,,10.4, Island Pond  VT
20090923,20090923,,9.4, Bradenton  FL
20090923,20090923,,8.5, Everett  WA
20090923,20090923,,7.5, Cheyenne  WY
20090923,20090923,,7.7, Meridian  ID
20090923,20090923,,6.6, Olathe  KS
20090923,20090923,,9.3, Aurora  IL
20090923,20090923,,11.2, Davis  CA
20090923,20090923,,8.4, Brandon  FL
20090923,20090923,,5.4, Flowood  MS
